strategy,nframes,ablation,index,instance_id,video_path,question,gold,model_output,extracted,correct,frame_indices,f2c_scales,error,pred_file,duration,task_type
uniform,16,none,44,,videos/eXKE0nAMmg4.mp4,"Based on the information provided by the video, which of the following statements is not correct?",b,B,b,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Object Reasoning
uniform,16,none,45,,videos/5_fXicEnKKk.mp4,When was the painting mentioned in the video painted?,b,B,b,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Attribute Perception
uniform,16,none,46,,videos/5_fXicEnKKk.mp4,Which of the following elements does not appear in the paintings primarily mentioned in the video?,a,D,d,0,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Object Reasoning
uniform,16,none,47,,videos/5_fXicEnKKk.mp4,"Which of the following elements is not present in the ""Starry Sky""?",d,C,c,0,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Object Reasoning
uniform,16,none,48,,videos/O0qVPW1fUn4.mp4,"Based on the information provided by the video, what is the maximum number of fingers required to play this piece of music?",c,B,b,0,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Counting Problem
uniform,16,none,49,,videos/O0qVPW1fUn4.mp4,What do the characters in this video mean?,b,C,c,0,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Object Reasoning
uniform,16,none,50,,videos/O0qVPW1fUn4.mp4,"In this video, why some keys are blue while others are green?",a,A,a,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Object Reasoning
uniform,16,none,51,,videos/tX8a00l_Dfs.mp4,"According to the video, which finger does not need to press the strings when playing Em9?",d,A,a,0,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Action Recognition
uniform,16,none,52,,videos/tX8a00l_Dfs.mp4,How many kinds of chords are played in the video?,b,A,a,0,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Counting Problem
uniform,16,none,53,,videos/tX8a00l_Dfs.mp4,What did the YouTuber do at the latter part of the video?,d,C,c,0,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Action Reasoning
uniform,16,none,54,,videos/mVIXU0x9ocI.mp4,What is the author's intention in presenting a scene where all birds fly away except for one on the branch?,c,C,c,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Action Reasoning
uniform,16,none,55,,videos/mVIXU0x9ocI.mp4,What is the raven doing in the video?,a,C,c,0,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Action Recognition
uniform,16,none,56,,videos/mVIXU0x9ocI.mp4,Whom is the poem in the video written by?,c,C,c,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,OCR Problems
uniform,16,none,57,,videos/YPaLGP_xr-w.mp4,"Based on the video, which of the following statements provides the most accurate explanation for why the Statue of Liberty is green in color?",a,A,a,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Object Reasoning
uniform,16,none,58,,videos/YPaLGP_xr-w.mp4,How did the photographer who took pictures of the three tourists in the video take the photo?,d,B,b,0,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Action Reasoning
uniform,16,none,59,,videos/YPaLGP_xr-w.mp4,"Based on the information provided by the video, where is the best spot for tourists to take aerial photos of the sculpture mentioned in the video?",b,B,b,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Spatial Perception
uniform,16,none,60,,videos/TbaCxIJ_VP4.mp4,Which of the following accurately describes the content of the video?,a,A,a,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Information Synopsis
uniform,16,none,61,,videos/TbaCxIJ_VP4.mp4,Where does mRNA come from in the video?,b,B,b,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Attribute Perception
uniform,16,none,62,,videos/TbaCxIJ_VP4.mp4,What color is the cell membrane of the virus-invaded cell in the video?,c,C,c,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Attribute Perception
uniform,16,none,63,,videos/n3IYmdy6d4Y.mp4,"According to the video, how long should one wait before cracking the same knuckle again?",b,D,d,0,,,,eagle2_5_8b_videomme_default_uniform16.json,short,OCR Problems
uniform,16,none,64,,videos/n3IYmdy6d4Y.mp4,"What detail does the caption provide about the term ""synovial"" at the beginning of the video?",a,A,a,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Temporal Perception
uniform,16,none,65,,videos/n3IYmdy6d4Y.mp4,Which of the following could be the main topic of the video segment?,d,D,d,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Information Synopsis
uniform,16,none,66,,videos/iZYLeIJwe4w.mp4,Which option best describes the main topic of the video?,c,C,c,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Information Synopsis
uniform,16,none,67,,videos/iZYLeIJwe4w.mp4,What is the mechanism/process that can break down bacteria according to the video?,a,A,a,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Object Recognition
uniform,16,none,68,,videos/iZYLeIJwe4w.mp4,Which cell shown in the video is of the same type as the white cell scrolling at the beginning?,a,A,a,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Attribute Perception
uniform,16,none,69,,videos/jkNxmTrrZSk.mp4,What does the video depict?,a,A,a,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Information Synopsis
uniform,16,none,70,,videos/jkNxmTrrZSk.mp4,Which object is depicted as a small flying black dot at the start of the video?,b,B,b,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Temporal Perception
uniform,16,none,71,,videos/jkNxmTrrZSk.mp4,What might be the primary focus of the video?,b,B,b,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Information Synopsis
uniform,16,none,72,,videos/ebzbKa32kuk.mp4,What structure is primarily depicted in the video?,b,B,b,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Object Recognition
uniform,16,none,73,,videos/ebzbKa32kuk.mp4,Which of the following features is NOT visible on the model of the heart in the video?,c,C,c,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Attribute Perception
uniform,16,none,74,,videos/ebzbKa32kuk.mp4,Which of the following best describes the purpose of the content shown in the video?,a,A,a,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Object Reasoning
uniform,16,none,75,,videos/XWfqBKeC0g8.mp4,What type of cells are highlighted in the video?,c,C,c,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Object Recognition
uniform,16,none,76,,videos/XWfqBKeC0g8.mp4,What level of magnification is used to view the cells in the video?,a,A,a,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,OCR Problems
uniform,16,none,77,,videos/XWfqBKeC0g8.mp4,What process might these cells be undergoing?,d,D,d,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Action Recognition
uniform,16,none,78,,videos/tS4a6I4-Yjo.mp4,Why does the woman need to drink water at the beginning of the video?,a,A,a,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Temporal Perception
uniform,16,none,79,,videos/tS4a6I4-Yjo.mp4,Which organization is responsible for publishing the video?,c,C,c,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,OCR Problems
uniform,16,none,80,,videos/tS4a6I4-Yjo.mp4,Which of the following statements can be inferred from the video?,b,B,b,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Action Reasoning
uniform,16,none,81,,videos/TVkck1ACKDQ.mp4,What organ did the woman in the video remove from the medical model?,a,A,a,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Object Recognition
uniform,16,none,82,,videos/TVkck1ACKDQ.mp4,What is the purpose of the video?,b,D,d,0,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Information Synopsis
uniform,16,none,83,,videos/TVkck1ACKDQ.mp4,How many different people appear in the video?,c,C,c,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Counting Problem
uniform,16,none,84,,videos/JbDRs0ja3PE.mp4,Which human organ is visible in the video?,c,C,c,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Object Recognition
uniform,16,none,85,,videos/JbDRs0ja3PE.mp4,What is the purpose of the video?,b,B,b,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Information Synopsis
uniform,16,none,86,,videos/JbDRs0ja3PE.mp4,What is the most likely message being conveyed by the video?,d,D,d,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Information Synopsis
uniform,16,none,87,,videos/39HTpUG1MwQ.mp4,What organelle is depicted at the beginning of the video?,a,A,a,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Temporal Perception
uniform,16,none,88,,videos/39HTpUG1MwQ.mp4,What color is the ATP in the video?,d,D,d,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Object Recognition
uniform,16,none,89,,videos/39HTpUG1MwQ.mp4,"Based on the video, what is the main function of the organelle featured in the footage?",b,B,b,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Attribute Perception
uniform,16,none,90,,videos/TPS22HRRY1k.mp4,"Which of the following best describes the types of assets included within Will's ""Assets Under Management"" visual bar in the video, showcasing the composition of the mutual fund's holdings?",d,D,d,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Attribute Perception
uniform,16,none,91,,videos/TPS22HRRY1k.mp4,Which best summarizes the content of the video?,b,B,b,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Information Synopsis
uniform,16,none,92,,videos/TPS22HRRY1k.mp4,"According to the video, which of the following statements is true?",a,A,a,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Information Synopsis
uniform,16,none,93,,videos/X30VlGh3HwQ.mp4,What is the video illustrating when there are three buildings appear in the video at the same time?,b,B,b,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Temporal Perception
uniform,16,none,94,,videos/X30VlGh3HwQ.mp4,"Based on data presented in the video, what was the approximate difference in value between the US bond market and the US stock market as of 2020?",b,B,b,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Object Reasoning
uniform,16,none,95,,videos/X30VlGh3HwQ.mp4,How many laptops are produced in the company factory in the video animation?,a,C,c,0,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Counting Problem
uniform,16,none,96,,videos/zKyWRRJQbkM.mp4,"Which denominations of bills and/or coins are shown in the animation at the beginning of the video, and what is the total value of these denominations?",c,C,c,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Object Recognition
uniform,16,none,97,,videos/zKyWRRJQbkM.mp4,Which historical figure is visually depicted in a framed portrait in the video?,d,A,a,0,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Object Reasoning
uniform,16,none,98,,videos/zKyWRRJQbkM.mp4,"In the video, what visual aid is used to compare the nominal minimum wage with its value in 2019 dollars, demonstrating the impact of inflation?",c,C,c,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Object Recognition
uniform,16,none,99,,videos/blSnLEZe-sI.mp4,What is this video about?,d,D,d,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Information Synopsis
uniform,16,none,100,,videos/blSnLEZe-sI.mp4,"According to the video, which statement is correct?",a,D,d,0,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Information Synopsis
uniform,16,none,101,,videos/blSnLEZe-sI.mp4,What does the combination of a bond certificate and the UK flag most likely symbolize in the video?,b,B,b,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Object Reasoning
uniform,16,none,102,,videos/Gh_GtYtQoVI.mp4,What is the function of the stopwatch in the upper right corner of the video?,b,B,b,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Object Reasoning
uniform,16,none,103,,videos/Gh_GtYtQoVI.mp4,In what direction does the video author draw the various financial institutions?,d,A,a,0,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Spatial Perception
uniform,16,none,104,,videos/Gh_GtYtQoVI.mp4,From which aspect does the video describe the role of finance?,a,A,a,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Information Synopsis
uniform,16,none,105,,videos/MXKDvuEkSF0.mp4,How many new advertising situations are introduced in the video?,a,A,a,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Counting Problem
uniform,16,none,106,,videos/MXKDvuEkSF0.mp4,How much did sales increase at Dunkin' Donuts locations situated near the scent marketing dispensers?,d,D,d,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,OCR Problems
uniform,16,none,107,,videos/MXKDvuEkSF0.mp4,What is the estimated value of the global marketing industry?,d,D,d,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,OCR Problems
uniform,16,none,108,,videos/EQ-67udZEeg.mp4,Which of the following companies is not featured in the video?,d,B,b,0,,,,eagle2_5_8b_videomme_default_uniform16.json,short,OCR Problems
uniform,16,none,109,,videos/EQ-67udZEeg.mp4,What visual element is used to showcase companies that are included in the Dow Jones Industrial Average?,c,C,c,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Information Synopsis
uniform,16,none,110,,videos/EQ-67udZEeg.mp4,Which of the following is the correct order for the three indices presented in the video?,d,D,d,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Temporal Reasoning
uniform,16,none,111,,videos/GqeRnxSuLFI.mp4,Which color of clothing is worn by the first person selling bananas in the video?,a,A,a,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Attribute Perception
uniform,16,none,112,,videos/GqeRnxSuLFI.mp4,"According to the video, which statement is correct?",a,A,a,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Information Synopsis
uniform,16,none,113,,videos/GqeRnxSuLFI.mp4,Which best summarizes the content of the video?,a,A,a,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Information Synopsis
uniform,16,none,114,,videos/XOJKiOw8Xqo.mp4,Which time is displayed on the clock in the video?,d,A,a,0,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Object Recognition
uniform,16,none,115,,videos/XOJKiOw8Xqo.mp4,What is the color of Canada on the map in the video?,c,C,c,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Attribute Perception
uniform,16,none,116,,videos/XOJKiOw8Xqo.mp4,What is the topic of this video?,b,B,b,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Information Synopsis
uniform,16,none,117,,videos/5ksVshqVuiM.mp4,When did the events described in the video take place?,c,C,c,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Object Reasoning
uniform,16,none,118,,videos/5ksVshqVuiM.mp4,What was Amazon's stock price at the peak of the dot-com bubble?,b,C,c,0,,,,eagle2_5_8b_videomme_default_uniform16.json,short,OCR Problems
uniform,16,none,119,,videos/5ksVshqVuiM.mp4,What is the main content of this video?,b,B,b,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Information Synopsis
uniform,16,none,120,,videos/yl5ZXQmrtP0.mp4,When is the zodiacal light visible from the video?,a,A,a,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Temporal Reasoning
uniform,16,none,121,,videos/yl5ZXQmrtP0.mp4,How many times is the sun visible in the video?,b,C,c,0,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Counting Problem
uniform,16,none,122,,videos/yl5ZXQmrtP0.mp4,What is the main topic of the video?,d,D,d,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Information Synopsis
uniform,16,none,123,,videos/kRlhlCWplqk.mp4,How many bodies are created after the collision?,b,A,a,0,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Counting Problem
uniform,16,none,124,,videos/kRlhlCWplqk.mp4,Which of the following best describes the topic of the video?,c,C,c,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Information Synopsis
uniform,16,none,125,,videos/kRlhlCWplqk.mp4,How was the video most likely made?,a,A,a,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Object Reasoning
uniform,16,none,126,,videos/9jjTGpWmc5U.mp4,Why does the roof object fly?,d,D,d,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Spatial Reasoning
uniform,16,none,127,,videos/9jjTGpWmc5U.mp4,How many people are watching TV in the video?,c,C,c,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Counting Problem
uniform,16,none,128,,videos/9jjTGpWmc5U.mp4,Which type of disaster is portrayed in the video?,b,B,b,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Spatial Reasoning
uniform,16,none,129,,videos/fo0Hmch2YS0.mp4,How many people can be seen in the video?,a,A,a,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Counting Problem
uniform,16,none,130,,videos/fo0Hmch2YS0.mp4,What is the most likely cause of the disaster in the video?,c,C,c,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Spatial Reasoning
uniform,16,none,131,,videos/fo0Hmch2YS0.mp4,What are the people in the video doing?,d,D,d,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Action Recognition
uniform,16,none,132,,videos/990ci2H9BBc.mp4,What astronomical phenomenon is depicted in the video?,c,C,c,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Object Recognition
uniform,16,none,133,,videos/990ci2H9BBc.mp4,"Which of the following is NOT known to occur during a total solar eclipse, according to the video?",b,B,b,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Action Recognition
uniform,16,none,134,,videos/990ci2H9BBc.mp4,Where were the people in the video located while observing the total solar eclipse?,a,C,c,0,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Object Recognition
uniform,16,none,135,,videos/gD0MvkDGAMg.mp4,What's the main point of this video?,d,B,b,0,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Information Synopsis
uniform,16,none,136,,videos/gD0MvkDGAMg.mp4,What is the first celestial object shown in the video?,a,A,a,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Object Recognition
uniform,16,none,137,,videos/gD0MvkDGAMg.mp4,How many times does the instructor in the video appear in different scenarios?,b,B,b,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Counting Problem
uniform,16,none,138,,videos/WTQ7_e8bnfM.mp4,Which of the following emotions might the individuals in the video be feeling?,a,A,a,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Action Reasoning
uniform,16,none,139,,videos/WTQ7_e8bnfM.mp4,What is depicted in the video?,b,B,b,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Information Synopsis
uniform,16,none,140,,videos/WTQ7_e8bnfM.mp4,What might be the immediate consequence of such an event according to the video?,c,C,c,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Spatial Reasoning
uniform,16,none,141,,videos/M7WOXFvwbSY.mp4,Which galaxies are depicted in the video?,d,A,a,0,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Object Recognition
uniform,16,none,142,,videos/M7WOXFvwbSY.mp4,What significant event is the number at the bottom of the video referring to?,a,A,a,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Object Reasoning
uniform,16,none,143,,videos/M7WOXFvwbSY.mp4,Which of the following statements can be inferred about the Triangulum Galaxy (M33) based on the information presented in the video about the other two galaxies?,c,B,b,0,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Object Reasoning
uniform,16,none,144,,videos/RvnC--JjDBw.mp4,Which activity is being performed by the astronaut in the video?,c,C,c,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Action Recognition
uniform,16,none,145,,videos/RvnC--JjDBw.mp4,Which feature of the astronaut's equipment indicates that they can move independently in space in the video?,b,B,b,1,,,,eagle2_5_8b_videomme_default_uniform16.json,short,Spatial Reasoning
