strategy,nframes,ablation,index,instance_id,video_path,question,gold,model_output,extracted,correct,frame_indices,f2c_scales,error,pred_file
uniform,32,none,10,2,videos/02_02_0.mp4,Does the person open their hand slower the first time compared to the second time?,no,Yes,yes,0,0 4 8 11 15 19 23 26 30 34 38 42 45 49 53 57 60 64 68 72 75 79 83 87 91 94 98 102 106 109 113 117,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,11,2,videos/02_02_1.mp4,Does the person open their hand slower the first time compared to the second time?,yes,No,no,0,0 4 8 11 15 19 23 26 30 34 38 42 45 49 53 57 60 64 68 72 75 79 83 87 91 94 98 102 106 109 113 117,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,12,3,videos/02_03_0.mp4,Does the person press the pillow faster the first time compared to the second time?,yes,No,no,0,0 5 9 14 18 23 27 32 37 41 46 50 55 60 64 69 73 78 82 87 92 96 101 105 110 115 119 124 128 133 137 142,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,13,3,videos/02_03_1.mp4,Does the person press the pillow faster the first time compared to the second time?,no,No,no,1,0 5 9 14 18 23 27 32 37 41 46 50 55 60 64 69 73 78 82 87 92 96 101 105 110 115 119 124 128 133 137 142,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,14,3,videos/02_03_0.mp4,Does the person press the pillow slower the first time compared to the second time?,no,Yes,yes,0,0 5 9 14 18 23 27 32 37 41 46 50 55 60 64 69 73 78 82 87 92 96 101 105 110 115 119 124 128 133 137 142,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,15,3,videos/02_03_1.mp4,Does the person press the pillow slower the first time compared to the second time?,yes,Yes,yes,1,0 5 9 14 18 23 27 32 37 41 46 50 55 60 64 69 73 78 82 87 92 96 101 105 110 115 119 124 128 133 137 142,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,16,4,videos/02_04_0.mp4,"Once off the ramp, does the ball move faster the first time compared to the second time?",yes,No,no,0,0 3 5 8 11 13 16 19 21 24 26 29 32 34 37 40 42 45 48 50 53 56 58 61 63 66 69 71 74 77 79 82,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,17,4,videos/02_04_1.mp4,"Once off the ramp, does the ball move faster the first time compared to the second time?",no,No,no,1,0 3 5 8 11 13 16 19 21 24 26 29 32 34 37 40 42 45 48 50 53 56 58 61 63 66 69 71 74 77 79 82,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,18,4,videos/02_04_0.mp4,"Once off the ramp, does the ball move slower the first time compared to the second time?",no,Yes,yes,0,0 3 5 8 11 13 16 19 21 24 26 29 32 34 37 40 42 45 48 50 53 56 58 61 63 66 69 71 74 77 79 82,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,19,4,videos/02_04_1.mp4,"Once off the ramp, does the ball move slower the first time compared to the second time?",yes,Yes,yes,1,0 3 5 8 11 13 16 19 21 24 26 29 32 34 37 40 42 45 48 50 53 56 58 61 63 66 69 71 74 77 79 82,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,20,5,videos/02_05_0.mp4,Does the ball travel faster in the second push compared to the first?,yes,Yes,yes,1,0 8 16 23 31 39 47 55 62 70 78 86 94 101 109 117 125 133 141 148 156 164 172 180 187 195 203 211 219 226 234 242,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,21,5,videos/02_05_1.mp4,Does the ball travel faster in the second push compared to the first?,no,Yes,yes,0,0 8 16 23 31 39 47 55 62 70 78 86 94 101 109 117 125 133 141 148 156 164 172 180 187 195 203 211 219 226 234 242,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,22,5,videos/02_05_0.mp4,Does the ball travel faster in the first push compared to the second?,no,Yes,yes,0,0 8 16 23 31 39 47 55 62 70 78 86 94 101 109 117 125 133 141 148 156 164 172 180 187 195 203 211 219 226 234 242,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,23,5,videos/02_05_1.mp4,Does the ball travel faster in the first push compared to the second?,yes,No,no,0,0 8 16 23 31 39 47 55 62 70 78 86 94 101 109 117 125 133 141 148 156 164 172 180 187 195 203 211 219 226 234 242,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,24,6,videos/02_05_0.mp4,Is the first push weaker than the second one?,yes,Yes,yes,1,0 8 16 23 31 39 47 55 62 70 78 86 94 101 109 117 125 133 141 148 156 164 172 180 187 195 203 211 219 226 234 242,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,25,6,videos/02_05_1.mp4,Is the first push weaker than the second one?,no,No,no,1,0 8 16 23 31 39 47 55 62 70 78 86 94 101 109 117 125 133 141 148 156 164 172 180 187 195 203 211 219 226 234 242,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,26,6,videos/02_05_0.mp4,Is the first push stronger than the second one?,no,Yes,yes,0,0 8 16 23 31 39 47 55 62 70 78 86 94 101 109 117 125 133 141 148 156 164 172 180 187 195 203 211 219 226 234 242,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,27,6,videos/02_05_1.mp4,Is the first push stronger than the second one?,yes,No,no,0,0 8 16 23 31 39 47 55 62 70 78 86 94 101 109 117 125 133 141 148 156 164 172 180 187 195 203 211 219 226 234 242,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,28,7,videos/09_00_0.mp4,Does the box travel farther in the second push compared to the first?,yes,Yes,yes,1,0 5 10 15 20 25 30 35 41 46 51 56 61 66 71 76 81 86 91 96 101 106 111 116 122 127 132 137 142 147 152 157,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,29,7,videos/09_00_1.mp4,Does the box travel farther in the second push compared to the first?,no,Yes,yes,0,0 5 10 15 20 25 30 35 41 46 51 56 61 66 71 76 81 86 91 96 101 106 111 116 122 127 132 137 142 147 152 157,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,30,7,videos/09_00_0.mp4,Does the box travel farther in the first push compared to the second?,no,No,no,1,0 5 10 15 20 25 30 35 41 46 51 56 61 66 71 76 81 86 91 96 101 106 111 116 122 127 132 137 142 147 152 157,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,31,7,videos/09_00_1.mp4,Does the box travel farther in the first push compared to the second?,yes,No,no,0,0 5 10 15 20 25 30 35 41 46 51 56 61 66 71 76 81 86 91 96 101 106 111 116 122 127 132 137 142 147 152 157,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,32,8,videos/09_00_0.mp4,Is the first push weaker than the second one?,yes,Yes,yes,1,0 5 10 15 20 25 30 35 41 46 51 56 61 66 71 76 81 86 91 96 101 106 111 116 122 127 132 137 142 147 152 157,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,33,8,videos/09_00_1.mp4,Is the first push weaker than the second one?,no,Yes,yes,0,0 5 10 15 20 25 30 35 41 46 51 56 61 66 71 76 81 86 91 96 101 106 111 116 122 127 132 137 142 147 152 157,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,34,8,videos/09_00_0.mp4,Is the first push stronger than the second one?,no,No,no,1,0 5 10 15 20 25 30 35 41 46 51 56 61 66 71 76 81 86 91 96 101 106 111 116 122 127 132 137 142 147 152 157,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,35,8,videos/09_00_1.mp4,Is the first push stronger than the second one?,yes,Yes,yes,1,0 5 10 15 20 25 30 35 41 46 51 56 61 66 71 76 81 86 91 96 101 106 111 116 122 127 132 137 142 147 152 157,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,36,9,videos/09_01_0.mp4,Does the puck travel farther in the second push compared to the first?,yes,Yes,yes,1,0 4 8 12 15 19 23 27 31 35 39 43 46 50 54 58 62 66 70 74 77 81 85 89 93 97 101 105 108 112 116 120,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,37,9,videos/09_01_1.mp4,Does the puck travel farther in the second push compared to the first?,no,Yes,yes,0,0 4 8 12 15 19 23 27 31 35 39 43 46 50 54 58 62 66 70 74 77 81 85 89 93 97 101 105 108 112 116 120,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,38,9,videos/09_01_0.mp4,Does the puck travel farther in the first push compared to the second?,no,No,no,1,0 4 8 12 15 19 23 27 31 35 39 43 46 50 54 58 62 66 70 74 77 81 85 89 93 97 101 105 108 112 116 120,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,39,9,videos/09_01_1.mp4,Does the puck travel farther in the first push compared to the second?,yes,No,no,0,0 4 8 12 15 19 23 27 31 35 39 43 46 50 54 58 62 66 70 74 77 81 85 89 93 97 101 105 108 112 116 120,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,40,10,videos/09_01_0.mp4,Is the first push weaker than the second one?,yes,No,no,0,0 4 8 12 15 19 23 27 31 35 39 43 46 50 54 58 62 66 70 74 77 81 85 89 93 97 101 105 108 112 116 120,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,41,10,videos/09_01_1.mp4,Is the first push weaker than the second one?,no,Yes,yes,0,0 4 8 12 15 19 23 27 31 35 39 43 46 50 54 58 62 66 70 74 77 81 85 89 93 97 101 105 108 112 116 120,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,42,10,videos/09_01_0.mp4,Is the first push stronger than the second one?,no,No,no,1,0 4 8 12 15 19 23 27 31 35 39 43 46 50 54 58 62 66 70 74 77 81 85 89 93 97 101 105 108 112 116 120,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,43,10,videos/09_01_1.mp4,Is the first push stronger than the second one?,yes,No,no,0,0 4 8 12 15 19 23 27 31 35 39 43 46 50 54 58 62 66 70 74 77 81 85 89 93 97 101 105 108 112 116 120,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,44,11,videos/09_02_0.mp4,Does the toy car travel farther in the second push compared to the first?,yes,No,no,0,0 4 9 13 17 21 26 30 34 39 43 47 51 56 60 64 69 73 77 82 86 90 94 99 103 107 112 116 120 124 129 133,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,45,11,videos/09_02_1.mp4,Does the toy car travel farther in the second push compared to the first?,no,Yes,yes,0,0 4 9 13 17 21 26 30 34 39 43 47 51 56 60 64 69 73 77 82 86 90 94 99 103 107 112 116 120 124 129 133,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,46,11,videos/09_02_0.mp4,Does the toy car travel farther in the first push compared to the second?,no,Yes,yes,0,0 4 9 13 17 21 26 30 34 39 43 47 51 56 60 64 69 73 77 82 86 90 94 99 103 107 112 116 120 124 129 133,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,47,11,videos/09_02_1.mp4,Does the toy car travel farther in the first push compared to the second?,yes,Yes,yes,1,0 4 9 13 17 21 26 30 34 39 43 47 51 56 60 64 69 73 77 82 86 90 94 99 103 107 112 116 120 124 129 133,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,48,12,videos/09_02_0.mp4,Is the first push weaker than the second one?,yes,Yes,yes,1,0 4 9 13 17 21 26 30 34 39 43 47 51 56 60 64 69 73 77 82 86 90 94 99 103 107 112 116 120 124 129 133,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,49,12,videos/09_02_1.mp4,Is the first push weaker than the second one?,no,Yes,yes,0,0 4 9 13 17 21 26 30 34 39 43 47 51 56 60 64 69 73 77 82 86 90 94 99 103 107 112 116 120 124 129 133,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,50,12,videos/09_02_0.mp4,Is the first push stronger than the second one?,no,Yes,yes,0,0 4 9 13 17 21 26 30 34 39 43 47 51 56 60 64 69 73 77 82 86 90 94 99 103 107 112 116 120 124 129 133,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,51,12,videos/09_02_1.mp4,Is the first push stronger than the second one?,yes,Yes,yes,1,0 4 9 13 17 21 26 30 34 39 43 47 51 56 60 64 69 73 77 82 86 90 94 99 103 107 112 116 120 124 129 133,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,52,13,videos/09_03_0.mp4,Does the ball travel farther in the second push compared to the first?,yes,Yes,yes,1,0 8 16 24 32 40 48 56 64 72 80 88 96 104 112 120 127 135 143 151 159 167 175 183 191 199 207 215 223 231 239 247,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,53,13,videos/09_03_1.mp4,Does the ball travel farther in the second push compared to the first?,no,Yes,yes,0,0 8 16 24 32 40 48 56 64 72 80 88 96 104 112 120 127 135 143 151 159 167 175 183 191 199 207 215 223 231 239 247,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,54,13,videos/09_03_0.mp4,Does the ball travel farther in the first push compared to the second?,no,No,no,1,0 8 16 24 32 40 48 56 64 72 80 88 96 104 112 120 127 135 143 151 159 167 175 183 191 199 207 215 223 231 239 247,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,55,13,videos/09_03_1.mp4,Does the ball travel farther in the first push compared to the second?,yes,Yes,yes,1,0 8 16 24 32 40 48 56 64 72 80 88 96 104 112 120 127 135 143 151 159 167 175 183 191 199 207 215 223 231 239 247,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,56,14,videos/09_03_0.mp4,Is the first push weaker than the second one?,yes,Yes,yes,1,0 8 16 24 32 40 48 56 64 72 80 88 96 104 112 120 127 135 143 151 159 167 175 183 191 199 207 215 223 231 239 247,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,57,14,videos/09_03_1.mp4,Is the first push weaker than the second one?,no,Yes,yes,0,0 8 16 24 32 40 48 56 64 72 80 88 96 104 112 120 127 135 143 151 159 167 175 183 191 199 207 215 223 231 239 247,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,58,14,videos/09_03_0.mp4,Is the first push stronger than the second one?,no,No,no,1,0 8 16 24 32 40 48 56 64 72 80 88 96 104 112 120 127 135 143 151 159 167 175 183 191 199 207 215 223 231 239 247,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,59,14,videos/09_03_1.mp4,Is the first push stronger than the second one?,yes,Yes,yes,1,0 8 16 24 32 40 48 56 64 72 80 88 96 104 112 120 127 135 143 151 159 167 175 183 191 199 207 215 223 231 239 247,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,60,15,videos/09_04_0.mp4,Does the ball travel farther in the second push compared to the first?,yes,Yes,yes,1,0 15 30 46 61 76 91 106 122 137 152 167 182 198 213 228 243 258 273 289 304 319 334 349 365 380 395 410 425 441 456 471,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,61,15,videos/09_04_1.mp4,Does the ball travel farther in the second push compared to the first?,no,Yes,yes,0,0 15 30 46 61 76 91 106 122 137 152 167 182 198 213 228 243 258 273 289 304 319 334 349 365 380 395 410 425 441 456 471,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,62,15,videos/09_04_0.mp4,Does the ball travel farther in the first push compared to the second?,no,Yes,yes,0,0 15 30 46 61 76 91 106 122 137 152 167 182 198 213 228 243 258 273 289 304 319 334 349 365 380 395 410 425 441 456 471,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,63,15,videos/09_04_1.mp4,Does the ball travel farther in the first push compared to the second?,yes,Yes,yes,1,0 15 30 46 61 76 91 106 122 137 152 167 182 198 213 228 243 258 273 289 304 319 334 349 365 380 395 410 425 441 456 471,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,64,16,videos/09_04_0.mp4,Is the first push weaker than the second one?,yes,Yes,yes,1,0 15 30 46 61 76 91 106 122 137 152 167 182 198 213 228 243 258 273 289 304 319 334 349 365 380 395 410 425 441 456 471,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,65,16,videos/09_04_1.mp4,Is the first push weaker than the second one?,no,Yes,yes,0,0 15 30 46 61 76 91 106 122 137 152 167 182 198 213 228 243 258 273 289 304 319 334 349 365 380 395 410 425 441 456 471,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,66,16,videos/09_04_0.mp4,Is the first push stronger than the second one?,no,No,no,1,0 15 30 46 61 76 91 106 122 137 152 167 182 198 213 228 243 258 273 289 304 319 334 349 365 380 395 410 425 441 456 471,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,67,16,videos/09_04_1.mp4,Is the first push stronger than the second one?,yes,No,no,0,0 15 30 46 61 76 91 106 122 137 152 167 182 198 213 228 243 258 273 289 304 319 334 349 365 380 395 410 425 441 456 471,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,68,17,videos/09_04_0.mp4,Does the ball travel faster in the second push compared to the first?,yes,Yes,yes,1,0 15 30 46 61 76 91 106 122 137 152 167 182 198 213 228 243 258 273 289 304 319 334 349 365 380 395 410 425 441 456 471,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,69,17,videos/09_04_1.mp4,Does the ball travel faster in the second push compared to the first?,no,Yes,yes,0,0 15 30 46 61 76 91 106 122 137 152 167 182 198 213 228 243 258 273 289 304 319 334 349 365 380 395 410 425 441 456 471,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,70,17,videos/09_04_0.mp4,Does the ball travel faster in the first push compared to the second?,no,No,no,1,0 15 30 46 61 76 91 106 122 137 152 167 182 198 213 228 243 258 273 289 304 319 334 349 365 380 395 410 425 441 456 471,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,71,17,videos/09_04_1.mp4,Does the ball travel faster in the first push compared to the second?,yes,No,no,0,0 15 30 46 61 76 91 106 122 137 152 167 182 198 213 228 243 258 273 289 304 319 334 349 365 380 395 410 425 441 456 471,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,72,18,videos/09_05_0.mp4,Does the ball that starts closer to the camera roll further?,yes,No,no,0,0 3 5 8 11 13 16 19 21 24 26 29 32 34 37 40 42 45 48 50 53 56 58 61 63 66 69 71 74 77 79 82,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,73,18,videos/09_05_1.mp4,Does the ball that starts closer to the camera roll further?,no,No,no,1,0 6 11 17 23 28 34 40 45 51 56 62 68 73 79 85 90 96 102 107 113 119 124 130 135 141 147 152 158 164 169 175,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,74,18,videos/09_05_0.mp4,Does the ball that starts farther from the camera roll further?,no,Yes,yes,0,0 3 5 8 11 13 16 19 21 24 26 29 32 34 37 40 42 45 48 50 53 56 58 61 63 66 69 71 74 77 79 82,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,75,18,videos/09_05_1.mp4,Does the ball that starts farther from the camera roll further?,yes,Yes,yes,1,0 6 11 17 23 28 34 40 45 51 56 62 68 73 79 85 90 96 102 107 113 119 124 130 135 141 147 152 158 164 169 175,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,76,19,videos/09_05_0.mp4,Is the ball that starts closer to the camera pushed harder?,yes,No,no,0,0 3 5 8 11 13 16 19 21 24 26 29 32 34 37 40 42 45 48 50 53 56 58 61 63 66 69 71 74 77 79 82,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,77,19,videos/09_05_1.mp4,Is the ball that starts closer to the camera pushed harder?,no,No,no,1,0 6 11 17 23 28 34 40 45 51 56 62 68 73 79 85 90 96 102 107 113 119 124 130 135 141 147 152 158 164 169 175,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,78,19,videos/09_05_0.mp4,Is the ball that starts further from the camera pushed harder?,no,Yes,yes,0,0 3 5 8 11 13 16 19 21 24 26 29 32 34 37 40 42 45 48 50 53 56 58 61 63 66 69 71 74 77 79 82,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,79,19,videos/09_05_1.mp4,Is the ball that starts further from the camera pushed harder?,yes,Yes,yes,1,0 6 11 17 23 28 34 40 45 51 56 62 68 73 79 85 90 96 102 107 113 119 124 130 135 141 147 152 158 164 169 175,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,80,20,videos/09_06_0.mp4,"From the camera's point of view, does the right disk move further?",yes,Yes,yes,1,0 4 9 13 18 22 26 31 35 39 44 48 53 57 61 66 70 75 79 83 88 92 97 101 105 110 114 118 123 127 132 136,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,81,20,videos/09_06_1.mp4,"From the camera's point of view, does the right disk move further?",no,No,no,1,0 5 10 14 19 24 29 34 38 43 48 53 58 62 67 72 77 82 87 91 96 101 106 111 115 120 125 130 135 139 144 149,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,82,20,videos/09_06_0.mp4,"From the camera's point of view, does the left disk move further?",no,No,no,1,0 4 9 13 18 22 26 31 35 39 44 48 53 57 61 66 70 75 79 83 88 92 97 101 105 110 114 118 123 127 132 136,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,83,20,videos/09_06_1.mp4,"From the camera's point of view, does the left disk move further?",yes,No,no,0,0 5 10 14 19 24 29 34 38 43 48 53 58 62 67 72 77 82 87 91 96 101 106 111 115 120 125 130 135 139 144 149,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,84,21,videos/09_06_0.mp4,Is the disk at the camera's right pushed harder?,yes,No,no,0,0 4 9 13 18 22 26 31 35 39 44 48 53 57 61 66 70 75 79 83 88 92 97 101 105 110 114 118 123 127 132 136,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,85,21,videos/09_06_1.mp4,Is the disk at the camera's right pushed harder?,no,No,no,1,0 5 10 14 19 24 29 34 38 43 48 53 58 62 67 72 77 82 87 91 96 101 106 111 115 120 125 130 135 139 144 149,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,86,21,videos/09_06_0.mp4,Is the disk at the camera's left pushed harder?,no,No,no,1,0 4 9 13 18 22 26 31 35 39 44 48 53 57 61 66 70 75 79 83 88 92 97 101 105 110 114 118 123 127 132 136,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,87,21,videos/09_06_1.mp4,Is the disk at the camera's left pushed harder?,yes,No,no,0,0 5 10 14 19 24 29 34 38 43 48 53 58 62 67 72 77 82 87 91 96 101 106 111 115 120 125 130 135 139 144 149,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,88,22,videos/09_07_0.mp4,Is the magnitude of the pendulum arc smaller the first time compared to the second time?,yes,Yes,yes,1,0 15 29 44 59 73 88 103 117 132 147 161 176 191 205 220 235 250 264 279 294 308 323 338 352 367 382 396 411 426 440 455,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,89,22,videos/09_07_1.mp4,Is the magnitude of the pendulum arc smaller the first time compared to the second time?,no,Yes,yes,0,0 15 29 44 59 73 88 103 117 132 147 161 176 191 205 220 235 250 264 279 294 308 323 338 352 367 382 396 411 426 440 455,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,90,22,videos/09_07_0.mp4,Is the magnitude of the pendulum arc larger the first time compared to the second time?,no,Yes,yes,0,0 15 29 44 59 73 88 103 117 132 147 161 176 191 205 220 235 250 264 279 294 308 323 338 352 367 382 396 411 426 440 455,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,91,22,videos/09_07_1.mp4,Is the magnitude of the pendulum arc larger the first time compared to the second time?,yes,Yes,yes,1,0 15 29 44 59 73 88 103 117 132 147 161 176 191 205 220 235 250 264 279 294 308 323 338 352 367 382 396 411 426 440 455,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,92,23,videos/09_08_0.mp4,Is the drawer pulled out farther the first time compared to the second time?,yes,No,no,0,0 8 16 24 32 40 49 57 65 73 81 89 97 105 113 121 130 138 146 154 162 170 178 186 194 202 211 219 227 235 243 251,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,93,23,videos/09_08_1.mp4,Is the drawer pulled out farther the first time compared to the second time?,no,No,no,1,0 8 16 24 32 40 49 57 65 73 81 89 97 105 113 121 130 138 146 154 162 170 178 186 194 202 211 219 227 235 243 251,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,94,23,videos/09_08_0.mp4,Is the drawer pulled out less the first time compared to the second time?,no,Yes,yes,0,0 8 16 24 32 40 49 57 65 73 81 89 97 105 113 121 130 138 146 154 162 170 178 186 194 202 211 219 227 235 243 251,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,95,23,videos/09_08_1.mp4,Is the drawer pulled out less the first time compared to the second time?,yes,Yes,yes,1,0 8 16 24 32 40 49 57 65 73 81 89 97 105 113 121 130 138 146 154 162 170 178 186 194 202 211 219 227 235 243 251,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,96,24,videos/09_09_0.mp4,Is the magnitude of the person's arm swing smaller the first time compared to the second time?,yes,Yes,yes,1,0 8 16 23 31 39 47 54 62 70 78 86 93 101 109 117 124 132 140 148 155 163 171 179 187 194 202 210 218 225 233 241,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,97,24,videos/09_09_1.mp4,Is the magnitude of the person's arm swing smaller the first time compared to the second time?,no,Yes,yes,0,0 8 16 23 31 39 47 54 62 70 78 86 93 101 109 117 124 132 140 148 155 163 171 179 187 194 202 210 218 225 233 241,,,inkling_small_mbhuman_uniform32.json
uniform,32,none,98,24,videos/09_09_0.mp4,Is the magnitude of the person's arm swing larger the first time compared to the second time?,no,No,no,1,0 8 16 23 31 39 47 54 62 70 78 86 93 101 109 117 124 132 140 148 155 163 171 179 187 194 202 210 218 225 233 241,,,inkling_small_mbhuman_uniform32.json
